fee_id,account_id,period,aum,fee_rate,calculated_fee,billed_fee,period_end_date,invoice_date
501925,ACC00125,2026-03,171430762.8,0.0045,64286.54,64236.1,2026-03-31,2026-04-07
501926,ACC00126,2026-03,146072423.58,0.0045,54777.16,54812.66,2026-03-31,2026-04-07
501927,ACC00127,2026-03,49661862.6,0.0035,14484.71,14473.73,2026-03-31,2026-04-06
501928,ACC00128,2026-03,35677691.62,0.0035,10405.99,10402.55,2026-03-31,2026-04-05
501929,ACC00129,2026-03,70808642.07,0.006,35404.32,35399.72,2026-03-31,2026-04-08
501930,ACC00130,2026-03,187887936.76,0.0075,117429.96,117401.03,2026-03-31,2026-04-04
501931,ACC00131,2026-03,76492057.79,0.006,38246.03,38266.58,2026-03-31,2026-04-03
501932,ACC00132,2026-03,7435442.45,0.0035,2168.67,2170.41,2026-03-31,2026-04-06
501933,ACC00133,2026-03,205674535.75,0.006,102837.27,102878.85,2026-03-31,2026-04-05
501934,ACC00134,2026-03,172542970.03,0.006,86271.49,86200.84,2026-03-31,2026-04-05
501935,ACC00135,2026-03,248340373.08,0.006,124170.19,124091.45,2026-03-31,2026-04-05
501936,ACC00136,2026-03,166095875.46,0.0075,103809.92,103840.97,2026-03-31,2026-04-08
501937,ACC00137,2026-03,16598284.84,0.0035,4841.17,4845.52,2026-03-31,2026-04-06
501938,ACC00138,2026-03,61634378.26,0.0075,38521.49,38539.37,2026-03-31,2026-04-02
501939,ACC00139,2026-03,210579066.38,0.0035,61418.89,61453.35,2026-03-31,2026-04-02
501940,ACC00140,2026-03,83972056.52,0.0045,31489.52,31485.12,2026-03-31,2026-04-03
501941,ACC00141,2026-03,29940334.24,0.006,14970.17,14967.31,2026-03-31,2026-04-07
501942,ACC00142,2026-03,114299523.45,0.006,57149.76,57155.12,2026-03-31,2026-04-04
501943,ACC00143,2026-03,223858712.44,0.0045,83947.02,83885.17,2026-03-31,2026-04-06
501944,ACC00144,2026-03,210367467.79,0.006,105183.73,105142.27,2026-03-31,2026-04-08
501945,ACC00145,2026-03,177780572.56,0.006,88890.29,88922.39,2026-03-31,2026-04-02
501946,ACC00146,2026-03,156744471.76,0.0035,45717.14,45703.69,2026-03-31,2026-04-07
501947,ACC00147,2026-03,199088919.48,0.006,99544.46,99633.65,2026-03-31,2026-04-08
501948,ACC00148,2026-03,244069722.53,0.006,122034.86,122131.29,2026-03-31,2026-04-06
501949,ACC00149,2026-03,70112691.61,0.0045,26292.26,26273.36,2026-03-31,2026-04-07
501950,ACC00150,2026-03,141791440.93,0.0075,88619.65,88576.27,2026-03-31,2026-04-08
501951,ACC00151,2026-03,205704020.66,0.0075,128565.01,128635.26,2026-03-31,2026-04-07
501952,ACC00152,2026-03,150842013.75,0.0045,56565.76,56594.84,2026-03-31,2026-04-05
501953,ACC00153,2026-03,24774124.16,0.006,12387.06,12375.71,2026-03-31,2026-04-04
501954,ACC00154,2026-03,5735824.11,0.0075,3584.89,3584.86,2026-03-31,2026-04-08
501955,ACC00155,2026-03,172788094.11,0.006,86394.05,86394.04,2026-03-31,2026-04-08
501956,ACC00156,2026-03,65086189.49,0.006,32543.09,32541.54,2026-03-31,2026-04-03
501957,ACC00157,2026-03,84735628.61,0.0035,24714.56,24708.92,2026-03-31,2026-04-02
501958,ACC00158,2026-03,118341034.3,0.0045,44377.89,44401.66,2026-03-31,2026-04-06
501959,ACC00159,2026-03,80516721.5,0.0045,30193.77,30177.85,2026-03-31,2026-04-07
501960,ACC00160,2026-03,8515713.18,0.006,4257.86,4254.45,2026-03-31,2026-04-02
501961,ACC00161,2026-03,12717211.12,0.0075,7948.26,7950.8,2026-03-31,2026-04-07
501962,ACC00162,2026-03,242017110.18,0.0075,151260.69,151203.9,2026-03-31,2026-04-05
501963,ACC00163,2026-03,80167677.9,0.0045,30062.88,30086.4,2026-03-31,2026-04-08
501964,ACC00164,2026-03,81643409.35,0.0035,23812.66,23814.1,2026-03-31,2026-04-05
501965,ACC00165,2026-03,3320792.5,0.006,1660.4,1659.01,2026-03-31,2026-04-06
501966,ACC00166,2026-03,142168561.25,0.0045,53313.21,53343.39,2026-03-31,2026-04-08
501967,ACC00167,2026-03,143380024.07,0.0035,41819.17,41789.47,2026-03-31,2026-04-03
501968,ACC00168,2026-03,230507157.0,0.0035,67231.25,67281.7,2026-03-31,2026-04-03
501969,ACC00169,2026-03,75828281.35,0.0075,47392.68,47417.46,2026-03-31,2026-04-06
501970,ACC00170,2026-03,102594930.65,0.0045,38473.1,38486.65,2026-03-31,2026-04-07
501971,ACC00171,2026-03,195714113.64,0.006,97857.06,97930.43,2026-03-31,2026-04-08
501972,ACC00172,2026-03,68679186.39,0.0075,42924.49,42922.02,2026-03-31,2026-04-07
501973,ACC00173,2026-03,150081365.11,0.0045,56280.51,56244.01,2026-03-31,2026-04-03
501974,ACC00174,2026-03,196664728.61,0.0045,73749.27,73813.23,2026-03-31,2026-04-05
501975,ACC00175,2026-03,62145506.36,0.006,31072.75,31089.39,2026-03-31,2026-04-06
501976,ACC00176,2026-03,160039113.21,0.0075,100024.45,99972.25,2026-03-31,2026-04-03
501977,ACC00177,2026-03,94061138.12,0.006,47030.57,46988.12,2026-03-31,2026-04-06
501978,ACC00178,2026-03,125088758.96,0.0035,36484.22,36517.14,2026-03-31,2026-04-02
501979,ACC00179,2026-03,36707014.71,0.0075,22941.88,22953.17,2026-03-31,2026-04-06
501980,ACC00180,2026-03,29751250.85,0.0035,8677.45,8669.33,2026-03-31,2026-04-19
501981,ACC00181,2026-03,216041309.88,0.006,108020.65,108062.29,2026-03-31,2026-04-02
501982,ACC00182,2026-03,19802348.17,0.006,9901.17,9895.94,2026-03-31,2026-04-02
501983,ACC00183,2026-03,42701553.7,0.0035,12454.62,12459.69,2026-03-31,2026-04-04
501984,ACC00184,2026-03,211902995.18,0.0035,61805.04,61789.93,2026-03-31,2026-04-07
501985,ACC00185,2026-03,138264043.62,0.006,69132.02,69089.23,2026-03-31,2026-04-02
501986,ACC00186,2026-03,152502793.81,0.006,76251.4,76197.16,2026-03-31,2026-04-08
501987,ACC00187,2026-03,124101380.42,0.0035,36196.24,36173.68,2026-03-31,2026-04-08
501988,ACC00188,2026-03,240975738.66,0.006,120487.87,120520.89,2026-03-31,2026-04-06
501989,ACC00189,2026-03,219572936.65,0.0035,64042.11,64079.79,2026-03-31,2026-04-03
501990,ACC00190,2026-03,165252061.94,0.0075,103282.54,103228.51,2026-03-31,2026-04-08
501991,ACC00191,2026-03,29351335.29,0.0035,8560.81,8561.46,2026-03-31,2026-04-03
501992,ACC00192,2026-03,87525380.33,0.0045,32822.02,32832.28,2026-03-31,2026-04-04
501993,ACC00193,2026-03,58371439.59,0.006,29185.72,29190.15,2026-03-31,2026-04-02
501994,ACC00194,2026-03,158955605.68,0.0035,46362.05,46333.34,2026-03-31,2026-04-07
501995,ACC00195,2026-03,135410452.84,0.0045,50778.92,50729.92,2026-03-31,2026-04-04
501996,ACC00196,2026-03,159850433.09,0.0075,99906.52,99917.38,2026-03-31,2026-04-07
501997,ACC00197,2026-03,99069260.67,0.006,49534.63,49503.65,2026-03-31,2026-04-05
501998,ACC00198,2026-03,83921353.65,0.0035,24477.06,24478.12,2026-03-31,2026-04-04
501999,ACC00199,2026-03,63355903.95,0.0045,23758.46,23744.08,2026-03-31,2026-04-05
502000,ACC00200,2026-03,178666492.41,0.0075,111666.56,111763.47,2026-03-31,2026-04-02
502001,ACC00201,2026-03,117221942.46,0.0035,34189.73,34193.46,2026-03-31,2026-04-04
502002,ACC00202,2026-03,109965144.04,0.0035,32073.17,32046.6,2026-03-31,2026-04-04
502003,ACC00203,2026-03,178117269.14,0.0035,51950.87,51901.28,2026-03-31,2026-04-07
502004,ACC00204,2026-03,129275180.66,0.006,64637.59,64610.01,2026-03-31,2026-04-04
502005,ACC00205,2026-03,150174126.26,0.006,75087.06,75023.74,2026-03-31,2026-04-02
502006,ACC00206,2026-03,119080085.63,0.0045,44655.03,44630.36,2026-03-31,2026-04-06
502007,ACC00207,2026-03,173475519.97,0.0045,65053.32,65080.43,2026-03-31,2026-04-03
502008,ACC00208,2026-03,83256007.8,0.0035,24283.0,24262.54,2026-03-31,2026-04-02
502009,ACC00209,2026-03,106504562.06,0.0045,39939.21,42518.95,2026-03-31,2026-04-04
502010,ACC00210,2026-03,6104424.03,0.0045,2289.16,2287.84,2026-03-31,2026-04-05
502011,ACC00211,2026-03,66723044.43,0.0045,25021.14,25010.7,2026-03-31,2026-04-07
502012,ACC00212,2026-03,2193310.6,0.0045,822.49,822.24,2026-03-31,2026-04-05
502013,ACC00213,2026-03,192254688.69,0.006,96127.34,96128.5,2026-03-31,2026-04-03
502014,ACC00214,2026-03,65665722.56,0.0035,19152.5,19142.08,2026-03-31,2026-04-07
502015,ACC00215,2026-03,180359200.75,0.0075,112724.5,112757.94,2026-03-31,2026-04-03
502016,ACC00216,2026-03,120739364.05,0.0045,45277.26,45243.43,2026-03-31,2026-04-02
502017,ACC00217,2026-03,100266177.93,0.0075,62666.36,62670.74,2026-03-31,2026-04-05
502018,ACC00218,2026-03,40367743.91,0.0035,11773.93,11769.93,2026-03-31,2026-04-04
502019,ACC00219,2026-03,130769893.57,0.0075,81731.18,81753.87,2026-03-31,2026-04-06
502020,ACC00220,2026-03,237278464.4,0.0075,148299.04,148260.31,2026-03-31,2026-04-06
502021,ACC00221,2026-03,249413836.85,0.0045,93530.19,93516.41,2026-03-31,2026-04-07
502022,ACC00222,2026-03,25306738.14,0.0035,7381.13,7379.33,2026-03-31,2026-04-06
502023,ACC00223,2026-03,161462577.66,0.0045,60548.47,60560.43,2026-03-31,2026-04-08
502024,ACC00224,2026-03,117550353.18,0.0045,44081.38,44052.06,2026-03-31,2026-04-07
502025,ACC00225,2026-03,107471956.67,0.0075,67169.97,67151.82,2026-03-31,2026-04-04
502026,ACC00226,2026-03,108409454.59,0.0035,31619.42,31622.47,2026-03-31,2026-04-06
502027,ACC00227,2026-03,91511102.74,0.006,45755.55,45786.73,2026-03-31,2026-04-05
502028,ACC00228,2026-03,115919160.71,0.0075,72449.48,72411.18,2026-03-31,2026-04-03
502029,ACC00229,2026-03,9782165.76,0.0035,2853.13,2851.68,2026-03-31,2026-04-06
502030,ACC00230,2026-03,51539649.02,0.0035,15032.4,15041.48,2026-03-31,2026-04-02
502031,ACC00231,2026-03,13700473.37,0.0075,8562.8,8567.87,2026-03-31,2026-04-07
502032,ACC00232,2026-03,92113666.19,0.006,46056.83,46033.29,2026-03-31,2026-04-08
502033,ACC00233,2026-03,136818683.96,0.0045,51307.01,51284.7,2026-03-31,2026-04-08
502034,ACC00234,2026-03,81447317.58,0.0035,23755.47,23757.1,2026-03-31,2026-04-03
502035,ACC00235,2026-03,60880539.58,0.006,30440.27,30428.22,2026-03-31,2026-04-08
502036,ACC00236,2026-03,20527750.39,0.0075,12829.84,12826.51,2026-03-31,2026-04-03
502037,ACC00237,2026-03,81562778.68,0.0075,50976.74,50953.39,2026-03-31,2026-04-03
502038,ACC00238,2026-03,115775947.49,0.0045,43415.98,43442.39,2026-03-31,2026-04-04
502039,ACC00239,2026-03,34927132.07,0.0075,21829.46,21827.63,2026-03-31,2026-04-08
502040,ACC00240,2026-03,212397102.37,0.0075,132748.19,132748.02,2026-03-31,2026-04-05
502041,ACC00241,2026-03,133378463.45,0.0075,83361.54,83393.19,2026-03-31,2026-04-05
502042,ACC00242,2026-03,64617055.97,0.0035,18846.64,18852.92,2026-03-31,2026-04-08
502043,ACC00243,2026-03,79431573.29,0.0075,49644.73,49691.52,2026-03-31,2026-04-04
502044,ACC00244,2026-03,20895451.87,0.006,10447.73,10438.25,2026-03-31,2026-04-03
502045,ACC00245,2026-03,243387471.52,0.0075,152117.17,152016.61,2026-03-31,2026-04-05
502046,ACC00246,2026-03,64919416.18,0.0075,40574.64,40603.94,2026-03-31,2026-04-07
502047,ACC00247,2026-03,135139382.5,0.0045,50677.27,50700.72,2026-03-31,2026-04-05
502048,ACC00248,2026-03,114170908.6,0.006,57085.45,57122.53,2026-03-31,2026-04-02
502049,ACC00249,2026-03,239581243.22,0.0075,149738.28,149710.48,2026-03-31,2026-04-06
502050,ACC00250,2026-03,158679870.21,0.0075,99174.92,99194.85,2026-03-31,2026-04-08
502051,ACC00251,2026-03,10288677.55,0.0045,3858.25,3858.65,2026-03-31,2026-04-05
502052,ACC00252,2026-03,213989664.92,0.006,106994.83,107074.22,2026-03-31,2026-04-05
502053,ACC00253,2026-03,155126566.68,0.0035,45245.25,45257.97,2026-03-31,2026-04-04
502054,ACC00254,2026-03,154907105.22,0.0075,96816.94,96913.21,2026-03-31,2026-04-08
502055,ACC00255,2026-03,54601429.27,0.0045,20475.54,20458.96,2026-03-31,2026-04-07
502056,ACC00256,2026-03,219408672.04,0.0035,63994.2,63979.01,2026-03-31,2026-04-06
502057,ACC00257,2026-03,53878993.54,0.0045,20204.62,20210.1,2026-03-31,2026-04-08
502058,ACC00258,2026-03,65579949.1,0.006,32789.97,32803.73,2026-03-31,2026-04-07
502059,ACC00259,2026-03,112297640.05,0.0075,70186.03,70199.37,2026-03-31,2026-04-04
502060,ACC00260,2026-03,197555160.33,0.0075,123471.98,123548.98,2026-03-31,2026-04-03
502061,ACC00261,2026-03,134174484.27,0.0045,50315.43,50341.77,2026-03-31,2026-04-03
502062,ACC00262,2026-03,191346539.19,0.0075,119591.59,119548.56,2026-03-31,2026-04-06
502063,ACC00263,2026-03,79157442.29,0.0075,49473.4,49478.5,2026-03-31,2026-04-04
502064,ACC00264,2026-03,161557495.35,0.006,80778.75,80846.79,2026-03-31,2026-04-02
502065,ACC00265,2026-03,97215080.89,0.006,48607.54,48649.48,2026-03-31,2026-04-07
502066,ACC00266,2026-03,59014977.59,0.0075,36884.36,36897.28,2026-03-31,2026-04-06
502067,ACC00267,2026-03,107536624.68,0.0035,31364.85,31353.08,2026-03-31,2026-04-03
502068,ACC00268,2026-03,156944998.96,0.0075,98090.62,98174.35,2026-03-31,2026-04-03
502069,ACC00269,2026-03,158883718.97,0.0035,46341.08,46376.51,2026-03-31,2026-04-02
502070,ACC00270,2026-03,202506889.99,0.0035,59064.51,59066.7,2026-03-31,2026-04-02
502071,ACC00271,2026-03,211205773.18,0.0035,61601.68,61644.14,2026-03-31,2026-04-03
502072,ACC00272,2026-03,181892140.1,0.0035,53051.87,53089.35,2026-03-31,2026-04-08
502073,ACC00273,2026-03,35005364.53,0.006,17502.68,17509.57,2026-03-31,2026-04-07
502074,ACC00274,2026-03,25603712.01,0.0045,9601.39,,2026-03-31,2026-04-05
502075,ACC00275,2026-03,109497444.27,0.0045,41061.54,41058.75,2026-03-31,2026-04-06
502076,ACC00276,2026-03,105289347.4,0.0075,65805.84,73415.29,2026-03-31,2026-04-16
502077,ACC00277,2026-03,182027645.34,0.0035,53091.4,53039.14,2026-03-31,2026-04-03
502078,ACC00278,2026-03,199826823.12,0.0035,58282.82,58323.71,2026-03-31,2026-04-03
502079,ACC00279,2026-03,117820213.91,0.0045,44182.58,44225.78,2026-03-31,2026-04-04
502080,ACC00280,2026-03,102292154.12,0.0075,63932.6,63872.55,2026-03-31,2026-04-02
502081,ACC00281,2026-03,44731674.42,0.0035,13046.74,13042.24,2026-03-31,2026-04-03
502082,ACC00282,2026-03,91931938.11,0.0075,57457.46,57487.22,2026-03-31,2026-04-04
502083,ACC00283,2026-03,79874440.74,0.0075,49921.53,49926.34,2026-03-31,2026-04-02
502084,ACC00284,2026-03,89511128.32,0.0075,55944.46,55954.17,2026-03-31,2026-04-05
502085,ACC00285,2026-03,216365978.29,0.0035,63106.74,63161.9,2026-03-31,2026-04-06
502086,ACC00286,2026-03,142404441.53,0.0045,53401.67,53431.94,2026-03-31,2026-04-06
502087,ACC00287,2026-03,225489199.97,0.006,112744.6,112835.68,2026-03-31,2026-04-05
502088,ACC00288,2026-03,106182125.7,0.006,53091.06,53117.65,2026-03-31,2026-04-08
502089,ACC00289,2026-03,34334592.15,0.0035,10014.26,10013.45,2026-03-31,2026-04-03
502090,ACC00290,2026-03,100116534.1,0.0075,62572.83,62598.58,2026-03-31,2026-04-02
502091,ACC00291,2026-03,83925774.33,0.0045,31472.17,31459.62,2026-03-31,2026-04-20
502092,ACC00292,2026-03,232279102.26,0.006,116139.55,128954.55,2026-03-31,2026-04-08
502093,ACC00293,2026-03,103241754.23,0.006,51620.88,51590.88,2026-03-31,2026-04-05
502094,ACC00294,2026-03,81136723.41,0.0045,30426.27,30430.5,2026-03-31,2026-04-04
502095,ACC00295,2026-03,65834466.1,0.0045,24687.92,24682.04,2026-03-31,2026-04-03
502096,ACC00296,2026-03,202218628.88,0.0035,58980.43,59019.88,2026-03-31,2026-04-08
502097,ACC00297,2026-03,165861250.19,0.0075,103663.28,103756.61,2026-03-31,2026-04-06
502098,ACC00298,2026-03,105276707.97,0.0075,65797.94,65746.7,2026-03-31,2026-04-04
502099,ACC00299,2026-03,4743661.64,0.0075,2964.79,2966.22,2026-03-31,2026-04-07
502100,ACC00300,2026-03,222845602.67,0.006,111422.8,111322.01,2026-03-31,2026-04-08
502101,ACC00001,2026-04,233054779.59,0.0075,145659.24,145734.27,2026-04-30,2026-05-06
502102,ACC00002,2026-04,203518058.09,0.0045,76319.27,76351.05,2026-04-30,2026-05-11
502103,ACC00003,2026-04,189302799.51,0.0045,70988.55,70955.36,2026-04-30,2026-05-02
502104,ACC00004,2026-04,80028453.6,0.0045,30010.67,30040.52,2026-04-30,2026-05-06
502105,ACC00005,2026-04,133470454.83,0.0035,38928.88,38944.0,2026-04-30,2026-05-04
502106,ACC00006,2026-04,110252516.47,0.0045,41344.69,41353.9,2026-04-30,2026-05-02
502107,ACC00007,2026-04,50364900.8,0.006,25182.45,25192.19,2026-04-30,2026-05-05
502108,ACC00008,2026-04,111581650.17,0.0075,69738.53,69780.12,2026-04-30,2026-05-05
502109,ACC00009,2026-04,32921817.09,0.006,16460.91,16448.02,2026-04-30,2026-05-06
502110,ACC00010,2026-04,220256303.69,0.0075,137660.19,137796.83,2026-04-30,2026-05-08
502111,ACC00011,2026-04,171953079.97,0.0075,107470.67,107471.15,2026-04-30,2026-05-08
502112,ACC00012,2026-04,118243206.36,0.0045,44341.2,44324.86,2026-04-30,2026-05-04
502113,ACC00013,2026-04,170727134.66,0.0035,49795.41,49816.17,2026-04-30,2026-05-04
502114,ACC00014,2026-04,110312505.29,0.0075,68945.32,68981.72,2026-04-30,2026-05-02
502115,ACC00015,2026-04,241298637.08,0.0045,90486.99,90484.89,2026-04-30,2026-05-08
502116,ACC00016,2026-04,166122414.12,0.0045,62295.91,62357.92,2026-04-30,2026-05-07
502117,ACC00017,2026-04,185216105.1,0.0045,69456.04,69490.14,2026-04-30,2026-05-08
502118,ACC00018,2026-04,11439337.64,0.0035,3336.47,3334.61,2026-04-30,2026-05-14
502119,ACC00019,2026-04,219772411.78,0.0035,64100.29,64081.57,2026-04-30,2026-05-05
502120,ACC00020,2026-04,111608289.96,0.0035,32552.42,32562.4,2026-04-30,2026-05-05
502121,ACC00021,2026-04,208961362.68,0.0075,130600.85,130531.95,2026-04-30,2026-05-08
502122,ACC00022,2026-04,44320502.53,0.0045,16620.19,16626.63,2026-04-30,2026-05-06
502123,ACC00023,2026-04,33406437.52,0.006,16703.22,16717.11,2026-04-30,2026-05-05
502124,ACC00024,2026-04,126489569.32,0.0075,79055.98,79010.65,2026-04-30,2026-05-05
502125,ACC00025,2026-04,85449936.48,0.0045,32043.73,32050.95,2026-04-30,2026-05-03
502126,ACC00026,2026-04,79676947.77,0.0035,23239.11,23233.02,2026-04-30,2026-05-07
502127,ACC00027,2026-04,51843290.36,0.0045,19441.23,19439.28,2026-04-30,2026-05-07
502128,ACC00028,2026-04,35948885.04,0.0035,10485.09,10488.38,2026-04-30,2026-05-04
502129,ACC00029,2026-04,133005299.11,0.0045,49876.99,49854.1,2026-04-30,2026-05-07
502130,ACC00030,2026-04,155675106.89,0.0075,97296.94,97199.89,2026-04-30,2026-05-06
502131,ACC00031,2026-04,132093176.31,0.0035,38527.18,38507.36,2026-04-30,2026-05-05
502132,ACC00032,2026-04,67427872.57,0.0075,42142.42,42111.29,2026-04-30,2026-05-02
502133,ACC00033,2026-04,195061731.98,0.0035,56893.01,56841.78,2026-04-30,2026-05-02
502134,ACC00034,2026-04,199833345.37,0.0045,74937.5,74964.65,2026-04-30,2026-05-03
502135,ACC00035,2026-04,229889026.28,0.0045,86208.38,86135.51,2026-04-30,2026-05-07
502136,ACC00036,2026-04,28239304.95,0.0075,17649.57,17637.7,2026-04-30,2026-05-08
502137,ACC00037,2026-04,131768736.19,0.0075,82355.46,82325.51,2026-04-30,2026-05-02
502138,ACC00038,2026-04,37419273.47,0.006,18709.64,18704.68,2026-04-30,2026-05-05
502139,ACC00039,2026-04,206572064.66,0.0075,129107.54,129056.28,2026-04-30,2026-05-07
502140,ACC00040,2026-04,249188404.08,0.006,124594.2,124550.09,2026-04-30,2026-05-04
502141,ACC00041,2026-04,217681215.79,0.0035,63490.35,63481.27,2026-04-30,2026-05-02
502142,ACC00042,2026-04,146585553.53,0.0045,54969.58,54946.41,2026-04-30,2026-05-02
502143,ACC00043,2026-04,51789231.55,0.0045,19420.96,19424.39,2026-04-30,2026-05-07
502144,ACC00044,2026-04,217971338.93,0.0035,63574.97,63531.79,2026-04-30,2026-05-06
502145,ACC00045,2026-04,196102407.77,0.006,98051.2,98108.13,2026-04-30,2026-05-08
502146,ACC00046,2026-04,53778717.48,0.0035,15685.46,15688.59,2026-04-30,2026-05-08
502147,ACC00047,2026-04,162437201.39,0.0035,47377.52,47415.63,2026-04-30,2026-05-04
502148,ACC00048,2026-04,107996108.55,0.006,53998.05,54034.84,2026-04-30,2026-05-04
502149,ACC00049,2026-04,93287536.11,0.0045,34982.83,34994.84,2026-04-30,2026-05-05
502150,ACC00050,2026-04,179637481.99,0.0045,67364.06,67310.26,2026-04-30,2026-05-07
502151,ACC00051,2026-04,231030212.88,0.0035,67383.81,67435.4,2026-04-30,2026-05-08
502152,ACC00052,2026-04,156574213.6,0.006,78287.11,78330.46,2026-04-30,2026-05-03
502153,ACC00053,2026-04,72478115.26,0.0035,21139.45,21156.85,2026-04-30,2026-05-07
502154,ACC00054,2026-04,137351556.22,0.006,68675.78,68629.59,2026-04-30,2026-05-04
502155,ACC00055,2026-04,75506479.8,0.0075,47191.55,47213.3,2026-04-30,2026-05-04
502156,ACC00056,2026-04,82821806.36,0.006,41410.9,41387.11,2026-04-30,2026-05-03
502157,ACC00057,2026-04,34446290.72,0.0035,10046.83,10051.53,2026-04-30,2026-05-05
502158,ACC00058,2026-04,46743603.62,0.0035,13633.55,13632.83,2026-04-30,2026-05-18
502159,ACC00059,2026-04,100099080.93,0.0035,29195.57,29203.82,2026-04-30,2026-05-04
502160,ACC00060,2026-04,94948901.32,0.0045,35605.84,35599.71,2026-04-30,2026-05-07
502161,ACC00061,2026-04,198680212.62,0.0075,124175.13,124117.55,2026-04-30,2026-05-03
502162,ACC00062,2026-04,200096587.18,0.0035,58361.5,58404.2,2026-04-30,2026-05-04
502163,ACC00063,2026-04,22748011.52,0.0075,14217.51,14220.3,2026-04-30,2026-05-03
502164,ACC00064,2026-04,145119382.29,0.0045,54419.77,54457.0,2026-04-30,2026-05-05
502165,ACC00065,2026-04,143576866.24,0.0075,89735.54,89741.11,2026-04-30,2026-05-07
502166,ACC00066,2026-04,37379128.98,0.006,18689.56,18695.85,2026-04-30,2026-05-05
502167,ACC00067,2026-04,31009213.69,0.0035,9044.35,9052.21,2026-04-30,2026-05-08
502168,ACC00068,2026-04,18433240.83,0.0045,6912.47,6909.15,2026-04-30,2026-05-08
502169,ACC00069,2026-04,155273196.66,0.006,77636.6,77689.06,2026-04-30,2026-05-02
502170,ACC00070,2026-04,44620638.22,0.0035,13014.35,,2026-04-30,2026-05-07
502171,ACC00071,2026-04,158058161.02,0.006,79029.08,78961.37,2026-04-30,2026-05-08
502172,ACC00072,2026-04,200252561.47,0.0075,125157.85,125124.41,2026-04-30,2026-05-07
502173,ACC00073,2026-04,8342635.9,0.0045,3128.49,3126.93,2026-04-30,2026-05-03
502174,ACC00074,2026-04,50991983.3,0.0075,31869.99,31858.49,2026-04-30,2026-05-03
502175,ACC00075,2026-04,120658075.13,0.006,60329.04,60384.91,2026-04-30,2026-05-06
502176,ACC00076,2026-04,23143219.53,0.0045,8678.71,8680.29,2026-04-30,2026-05-21
502177,ACC00077,2026-04,123266250.77,0.006,61633.13,61594.99,2026-04-30,2026-05-15
502178,ACC00078,2026-04,193995538.68,0.006,96997.77,97042.68,2026-04-30,2026-05-04
502179,ACC00079,2026-04,135178176.95,0.006,67589.09,67597.53,2026-04-30,2026-05-07
502180,ACC00080,2026-04,32909806.2,0.006,16454.9,16445.79,2026-04-30,2026-05-05
