movement_id,account_id,movement_type,amount,movement_date,approver_1,approver_2,custodian_match_flag
1102114,ACC00029,Wire Out,16942.99,2026-03-13,APPR006,APPR003,True
1102115,ACC00014,Wire In,93122.45,2026-03-13,APPR002,APPR001,True
1102116,ACC00324,Collateral Pledge,23880.76,2026-03-13,APPR011,APPR002,True
1102117,ACC00015,Collateral Pledge,27519.47,2026-03-16,APPR004,APPR003,True
1102118,ACC00146,Collateral Return,32246.21,2026-03-16,APPR001,APPR002,True
1102119,ACC00331,Wire In,31681.12,2026-03-16,APPR002,APPR011,True
1102120,ACC00325,Wire In,94191.76,2026-03-16,APPR012,,True
1102121,ACC00416,Wire Out,56080.0,2026-03-16,APPR006,APPR007,True
1102122,ACC00439,Collateral Pledge,30509.72,2026-03-16,APPR006,,True
1102123,ACC00164,Wire Out,24120.23,2026-03-16,APPR006,,True
1102124,ACC00061,Collateral Pledge,55035.42,2026-03-16,APPR001,,True
1102125,ACC00332,Collateral Return,37906.48,2026-03-17,APPR012,APPR013,True
1102126,ACC00385,Wire Out,62114.92,2026-03-17,APPR013,APPR007,True
1102127,ACC00284,Collateral Return,355078.81,2026-03-17,APPR006,APPR012,True
1102128,ACC00310,Collateral Pledge,106620.06,2026-03-17,APPR001,APPR013,True
1102129,ACC00218,Wire Out,115726.4,2026-03-17,APPR003,,True
1102130,ACC00011,Wire In,296623.14,2026-03-17,APPR007,APPR011,True
1102131,ACC00879,Wire In,106991.9,2026-03-17,APPR004,,True
1102132,ACC00716,Wire In,88266.83,2026-03-17,APPR010,APPR009,True
1102133,ACC00290,Collateral Pledge,112804.79,2026-03-17,APPR007,APPR003,True
1102134,ACC00093,Collateral Pledge,128019.08,2026-03-17,APPR010,,True
1102135,ACC00195,Wire In,101480.47,2026-03-17,APPR009,APPR003,True
1102136,ACC00176,Collateral Pledge,296092.29,2026-03-17,APPR003,APPR006,True
1102137,ACC00140,Collateral Pledge,208583.14,2026-03-17,APPR005,APPR001,True
1102138,ACC00654,Collateral Return,179236.03,2026-03-17,APPR004,APPR002,True
1102139,ACC00200,Wire Out,640699.75,2026-03-17,APPR004,APPR005,True
1102140,ACC00761,Wire In,203170.57,2026-03-17,APPR007,APPR005,True
1102141,ACC00100,Collateral Pledge,31444.43,2026-03-18,APPR011,,True
1102142,ACC00880,Wire In,124375.97,2026-03-18,APPR003,APPR004,True
1102143,ACC00262,Collateral Pledge,1063016.18,2026-03-18,APPR006,APPR009,True
1102144,ACC00340,Collateral Pledge,229183.75,2026-03-18,APPR013,,True
1102145,ACC00084,Collateral Pledge,44274.47,2026-03-18,APPR006,,True
1102146,ACC00766,Collateral Return,133258.38,2026-03-18,APPR012,,True
1102147,ACC00323,Wire Out,12139.95,2026-03-18,APPR005,,True
1102148,ACC00849,Collateral Return,29180.13,2026-03-18,APPR003,,True
1102149,ACC00634,Collateral Return,5894.5,2026-03-18,APPR013,,True
1102150,ACC00212,Collateral Pledge,40305.62,2026-03-18,APPR014,,True
1102151,ACC00216,Collateral Pledge,102821.0,2026-03-18,APPR011,APPR008,True
1102152,ACC00045,Wire In,23588.38,2026-03-18,APPR009,APPR001,True
1102153,ACC00434,Collateral Return,141999.99,2026-03-18,APPR010,APPR006,True
1102154,ACC00772,Wire Out,51625.38,2026-03-18,APPR001,APPR009,True
1102155,ACC00178,Wire Out,212513.95,2026-03-18,APPR006,,True
1102156,ACC00206,Collateral Return,279680.22,2026-03-18,APPR002,APPR004,True
1102157,ACC00836,Collateral Pledge,24738.3,2026-03-18,APPR005,,True
1102158,ACC00380,Collateral Return,32190.6,2026-03-18,APPR013,,True
1102159,ACC00193,Collateral Pledge,166908.18,2026-03-18,APPR014,,True
1102160,ACC00169,Wire Out,545317.98,2026-03-18,APPR001,APPR012,True
1102161,ACC00036,Wire In,76282.92,2026-03-18,APPR002,,True
1102162,ACC00422,Collateral Return,83336.08,2026-03-18,APPR004,,True
1102163,ACC00854,Collateral Return,185726.32,2026-03-19,APPR006,APPR013,True
1102164,ACC00238,Wire Out,24948.54,2026-03-19,APPR001,APPR013,True
1102165,ACC00790,Wire In,46587.28,2026-03-19,APPR003,,True
1102166,ACC00529,Collateral Pledge,97541.74,2026-03-19,APPR012,,True
1102167,ACC00193,Collateral Return,27790.27,2026-03-19,APPR006,APPR007,True
1102168,ACC00658,Wire Out,21976.43,2026-03-19,APPR002,,True
1102169,ACC00783,Collateral Return,118853.12,2026-03-19,APPR009,,True
1102170,ACC00430,Wire Out,109132.14,2026-03-19,APPR010,APPR009,True
1102171,ACC00005,Collateral Return,314812.58,2026-03-19,APPR002,APPR011,True
1102172,ACC00255,Collateral Pledge,181478.79,2026-03-20,APPR003,,True
1102173,ACC00884,Wire In,15689.79,2026-03-20,APPR005,,True
1102174,ACC00668,Collateral Pledge,842731.56,2026-03-20,APPR014,,True
1102175,ACC00261,Collateral Pledge,141762.83,2026-03-20,APPR006,APPR005,True
1102176,ACC00072,Collateral Return,1660984.11,2026-03-20,APPR008,APPR012,True
1102177,ACC00482,Collateral Return,330227.74,2026-03-20,APPR007,APPR002,True
1102178,ACC00066,Wire Out,225493.1,2026-03-20,APPR005,APPR002,True
1102179,ACC00204,Wire Out,6248.17,2026-03-20,APPR010,APPR004,True
1102180,ACC00375,Wire In,127965.96,2026-03-20,APPR001,APPR009,True
1102181,ACC00069,Collateral Return,173096.62,2026-03-20,APPR001,APPR010,True
1102182,ACC00800,Wire In,153374.2,2026-03-20,APPR001,APPR010,True
1102183,ACC00043,Wire In,872420.02,2026-03-23,APPR007,APPR010,True
1102184,ACC00149,Wire Out,12382.09,2026-03-23,APPR013,APPR011,True
1102185,ACC00747,Collateral Return,45661.64,2026-03-23,APPR013,,True
1102186,ACC00632,Wire Out,50018.08,2026-03-23,APPR005,,True
1102187,ACC00337,Wire In,273767.71,2026-03-23,APPR009,APPR003,True
1102188,ACC00256,Collateral Return,41309.07,2026-03-23,APPR010,APPR003,True
1102189,ACC00475,Wire Out,366286.95,2026-03-23,APPR005,APPR014,True
1102190,ACC00155,Wire In,430219.03,2026-03-23,APPR002,APPR004,True
1102191,ACC00569,Wire Out,156365.79,2026-03-23,APPR003,APPR014,True
1102192,ACC00518,Collateral Return,8780.32,2026-03-23,APPR004,,True
1102193,ACC00736,Collateral Pledge,349977.22,2026-03-23,APPR013,APPR006,True
1102194,ACC00038,Wire Out,175472.73,2026-03-23,APPR008,,True
1102195,ACC00364,Wire Out,54426.74,2026-03-23,APPR012,,True
1102196,ACC00233,Wire Out,60409.29,2026-03-24,APPR001,APPR004,True
1102197,ACC00040,Wire In,108839.02,2026-03-24,APPR010,,True
1102198,ACC00171,Collateral Pledge,47532.62,2026-03-24,APPR012,APPR004,True
1102199,ACC00814,Collateral Pledge,5227.71,2026-03-24,APPR007,,True
1102200,ACC00414,Collateral Pledge,362662.05,2026-03-24,APPR008,APPR001,True
1102201,ACC00634,Wire Out,75538.76,2026-03-24,APPR001,,True
1102202,ACC00098,Wire In,37042.51,2026-03-24,APPR007,,True
1102203,ACC00199,Wire Out,83884.89,2026-03-24,APPR011,,True
1102204,ACC00823,Collateral Pledge,82682.63,2026-03-24,APPR004,,True
1102205,ACC00054,Collateral Return,101970.24,2026-03-24,APPR005,,True
1102206,ACC00548,Wire Out,181059.62,2026-03-24,APPR004,,True
1102207,ACC00485,Wire Out,17445.01,2026-03-24,APPR005,,True
1102208,ACC00715,Wire In,163268.59,2026-03-24,APPR007,,True
1102209,ACC00802,Collateral Pledge,402903.8,2026-03-24,APPR010,APPR008,True
1102210,ACC00682,Wire In,33597.35,2026-03-24,APPR002,APPR005,True
1102211,ACC00364,Collateral Return,35325.96,2026-03-24,APPR004,,True
1102212,ACC00116,Wire Out,38752.44,2026-03-24,APPR002,,True
1102213,ACC00328,Wire Out,252422.27,2026-03-24,APPR004,APPR002,True
1102214,ACC00541,Collateral Return,19177.58,2026-03-24,APPR004,APPR008,True
1102215,ACC00075,Wire In,26996.04,2026-03-24,APPR014,APPR001,True
1102216,ACC00602,Wire Out,74763.14,2026-03-24,APPR009,,True
1102217,ACC00297,Collateral Return,20488.8,2026-03-25,APPR011,APPR012,True
1102218,ACC00756,Collateral Pledge,169372.25,2026-03-25,APPR003,APPR013,True
1102219,ACC00400,Collateral Return,479737.54,2026-03-25,APPR013,APPR006,True
1102220,ACC00103,Wire In,9705.9,2026-03-25,APPR010,APPR004,True
1102221,ACC00409,Collateral Return,314445.25,2026-03-25,APPR013,APPR007,True
1102222,ACC00524,Wire Out,90810.21,2026-03-25,APPR001,APPR006,True
1102223,ACC00503,Wire Out,45695.87,2026-03-25,APPR006,APPR001,False
1102224,ACC00858,Wire Out,4473.33,2026-03-25,APPR004,APPR014,True
1102225,ACC00460,Wire Out,16361.16,2026-03-25,APPR010,,True
1102226,ACC00333,Wire Out,131250.73,2026-03-25,APPR005,,True
1102227,ACC00595,Collateral Pledge,43682.42,2026-03-25,APPR007,,True
1102228,ACC00764,Collateral Pledge,58881.71,2026-03-25,APPR009,,True
1102229,ACC00469,Wire Out,19699.84,2026-03-25,APPR008,APPR005,True
1102230,ACC00190,Collateral Pledge,24529.38,2026-03-25,APPR004,APPR001,True
1102231,ACC00446,Collateral Return,2929.07,2026-03-25,APPR014,APPR002,True
1102232,ACC00424,Wire In,174873.39,2026-03-25,APPR012,,True
1102233,ACC00263,Wire Out,44914.6,2026-03-25,APPR014,APPR002,True
1102234,ACC00624,Collateral Pledge,89067.76,2026-03-25,APPR009,APPR013,True
1102235,ACC00102,Wire In,201129.35,2026-03-26,APPR002,APPR007,True
1102236,ACC00007,Collateral Pledge,363875.39,2026-03-26,APPR003,APPR011,True
1102237,ACC00599,Wire In,369136.77,2026-03-26,APPR014,APPR007,True
1102238,ACC00641,Wire In,160762.84,2026-03-26,APPR009,APPR010,True
1102239,ACC00634,Wire In,261839.81,2026-03-26,APPR005,APPR013,True
1102240,ACC00493,Wire Out,50713.72,2026-03-26,APPR011,APPR007,True
1102241,ACC00882,Wire In,36112.78,2026-03-26,APPR001,APPR006,True
1102242,ACC00233,Collateral Return,135941.06,2026-03-26,APPR006,APPR008,True
1102243,ACC00674,Collateral Return,244572.31,2026-03-26,APPR008,,True
1102244,ACC00011,Collateral Pledge,245375.15,2026-03-26,APPR009,APPR002,True
1102245,ACC00801,Wire In,63495.35,2026-03-27,APPR008,APPR001,True
1102246,ACC00693,Collateral Return,1237199.82,2026-03-27,APPR009,APPR001,True
1102247,ACC00195,Wire In,530386.18,2026-03-27,APPR004,APPR013,True
1102248,ACC00610,Wire In,63758.73,2026-03-27,APPR006,APPR005,True
1102249,ACC00305,Wire In,361233.02,2026-03-27,APPR007,APPR010,True
1102250,ACC00731,Collateral Pledge,19075.65,2026-03-27,APPR004,APPR013,True
1102251,ACC00840,Collateral Pledge,15130.01,2026-03-27,APPR001,APPR006,True
1102252,ACC00490,Collateral Pledge,169939.01,2026-03-27,APPR002,,True
1102253,ACC00249,Collateral Return,10370.28,2026-03-27,APPR009,,True
1102254,ACC00644,Wire In,40173.39,2026-03-27,APPR011,,True
1102255,ACC00186,Collateral Return,788686.14,2026-03-27,APPR012,APPR007,True
1102256,ACC00293,Wire Out,25401.72,2026-03-27,APPR009,APPR005,True
1102257,ACC00123,Collateral Pledge,126421.28,2026-03-27,APPR009,,True
1102258,ACC00392,Wire Out,426722.95,2026-03-27,APPR007,APPR003,True
1102259,ACC00411,Collateral Return,130320.86,2026-03-27,APPR009,APPR012,True
1102260,ACC00079,Collateral Return,165842.18,2026-03-27,APPR004,,True
1102261,ACC00313,Wire Out,143649.51,2026-03-27,APPR002,APPR005,True
1102262,ACC00723,Wire In,116007.63,2026-03-27,APPR009,APPR013,True
1102263,ACC00453,Wire Out,192224.68,2026-03-27,APPR003,,True
1102264,ACC00164,Wire In,214760.15,2026-03-27,APPR011,APPR006,True
1102265,ACC00342,Collateral Return,83446.24,2026-03-27,APPR003,APPR008,True
1102266,ACC00614,Collateral Return,118838.64,2026-03-30,APPR004,,True
1102267,ACC00085,Wire In,64101.21,2026-03-30,APPR013,,True
1102268,ACC00098,Collateral Pledge,235138.09,2026-03-30,APPR005,,True
1102269,ACC00656,Collateral Return,345612.84,2026-03-30,APPR008,APPR013,False
1102270,ACC00891,Wire In,207887.15,2026-03-30,APPR010,,True
1102271,ACC00642,Collateral Pledge,556130.1,2026-03-30,APPR006,APPR012,True
1102272,ACC00643,Collateral Return,699437.17,2026-03-30,APPR014,APPR002,True
1102273,ACC00771,Wire In,450622.75,2026-03-30,APPR001,APPR002,True
1102274,ACC00686,Collateral Return,62468.8,2026-03-30,APPR012,,True
1102275,ACC00682,Wire Out,25677.85,2026-03-30,APPR012,,True
1102276,ACC00212,Wire Out,305576.75,2026-03-30,APPR011,APPR002,True
1102277,ACC00383,Wire In,20285.11,2026-03-30,APPR002,,True
1102278,ACC00798,Collateral Pledge,15362.54,2026-03-30,APPR002,,True
1102279,ACC00293,Collateral Pledge,184405.37,2026-03-30,APPR008,,True
1102280,ACC00448,Wire In,749336.25,2026-03-30,APPR014,APPR013,True
1102281,ACC00390,Wire Out,35909.6,2026-03-30,APPR012,,True
1102282,ACC00060,Wire In,751444.41,2026-03-30,APPR012,APPR003,True
1102283,ACC00372,Collateral Return,93275.18,2026-03-31,APPR004,APPR010,True
1102284,ACC00848,Wire In,24821.83,2026-03-31,APPR005,APPR007,True
1102285,ACC00027,Wire In,121191.72,2026-03-31,APPR012,APPR013,True
1102286,ACC00008,Wire Out,120587.99,2026-03-31,APPR011,,True
1102287,ACC00386,Collateral Pledge,472048.41,2026-03-31,APPR009,APPR007,True
1102288,ACC00732,Wire In,17513.72,2026-03-31,APPR013,APPR003,True
1102289,ACC00824,Collateral Return,59052.59,2026-03-31,APPR004,,True
1102290,ACC00326,Collateral Pledge,91283.98,2026-03-31,APPR013,,False
1102291,ACC00513,Wire In,140481.81,2026-03-31,APPR003,APPR009,True
1102292,ACC00595,Collateral Pledge,85226.61,2026-03-31,APPR010,APPR007,True
1102293,ACC00882,Wire Out,78608.56,2026-03-31,APPR003,,True
1102294,ACC00291,Collateral Return,40511.81,2026-03-31,APPR002,APPR014,True
1102295,ACC00412,Wire In,456736.38,2026-03-31,APPR014,APPR001,True
1102296,ACC00133,Wire In,80056.74,2026-03-31,APPR011,,True
1102297,ACC00419,Collateral Return,32328.13,2026-03-31,APPR014,APPR002,True
1102298,ACC00632,Collateral Return,29065.33,2026-03-31,APPR001,,True
1102299,ACC00482,Wire Out,28557.02,2026-03-31,APPR004,,True
1102300,ACC00237,Collateral Pledge,147382.09,2026-03-31,APPR008,,True
1102301,ACC00307,Wire Out,536739.04,2026-03-31,APPR014,APPR004,True
1102302,ACC00377,Wire In,257784.62,2026-03-31,APPR014,APPR012,True
1102303,ACC00789,Wire Out,101512.75,2026-03-31,APPR004,,True
1102304,ACC00462,Collateral Return,19306.52,2026-03-31,APPR010,,True
1102305,ACC00172,Collateral Return,151817.19,2026-03-31,APPR007,APPR013,True
1102306,ACC00256,Collateral Pledge,14078.86,2026-04-01,APPR011,,True
1102307,ACC00276,Collateral Return,47498.77,2026-04-01,APPR009,,True
1102308,ACC00180,Wire In,255225.34,2026-04-01,APPR013,APPR004,True
1102309,ACC00890,Wire Out,21933.95,2026-04-01,APPR005,APPR007,True
1102310,ACC00256,Wire Out,171733.73,2026-04-01,APPR012,,True
1102311,ACC00451,Wire In,200588.69,2026-04-01,APPR013,,True
1102312,ACC00459,Wire Out,83474.92,2026-04-01,APPR012,,True
1102313,ACC00199,Wire In,117457.79,2026-04-01,APPR002,APPR010,True
1102314,ACC00262,Wire In,57823.85,2026-04-01,APPR009,,True
1102315,ACC00311,Wire In,268312.9,2026-04-01,APPR009,,True
1102316,ACC00421,Collateral Pledge,224086.18,2026-04-01,APPR001,,True
1102317,ACC00894,Collateral Pledge,92500.59,2026-04-02,APPR008,,True
1102318,ACC00822,Collateral Return,32375.51,2026-04-02,APPR001,APPR004,True
1102319,ACC00486,Collateral Return,144630.87,2026-04-02,APPR012,,True
1102320,ACC00747,Collateral Pledge,130160.22,2026-04-02,APPR013,,False
1102321,ACC00555,Wire Out,81850.82,2026-04-02,APPR008,APPR014,True
1102322,ACC00069,Wire Out,98806.27,2026-04-02,APPR007,,True
1102323,ACC00671,Collateral Return,27732.19,2026-04-02,APPR010,APPR009,True
1102324,ACC00869,Collateral Return,177179.88,2026-04-02,APPR002,,True
1102325,ACC00713,Wire Out,159043.22,2026-04-02,APPR010,APPR006,True
1102326,ACC00233,Collateral Return,29210.22,2026-04-02,APPR006,APPR003,True
1102327,ACC00725,Wire Out,251238.5,2026-04-02,APPR006,APPR008,True
1102328,ACC00263,Collateral Return,271527.0,2026-04-02,APPR008,APPR005,True
1102329,ACC00513,Wire Out,881602.36,2026-04-02,APPR012,APPR007,True
1102330,ACC00618,Collateral Return,416851.84,2026-04-02,APPR009,APPR001,True
1102331,ACC00405,Collateral Pledge,385668.19,2026-04-02,APPR011,APPR007,True
1102332,ACC00280,Collateral Return,41789.84,2026-04-03,APPR006,,True
1102333,ACC00316,Wire Out,205143.87,2026-04-03,APPR001,APPR009,True
1102334,ACC00477,Collateral Pledge,224898.71,2026-04-03,APPR014,APPR001,True
1102335,ACC00286,Wire Out,18843.1,2026-04-03,APPR009,APPR006,True
1102336,ACC00416,Wire Out,181043.16,2026-04-03,APPR003,,True
1102337,ACC00460,Wire In,36687.38,2026-04-03,APPR005,APPR011,True
1102338,ACC00451,Collateral Pledge,147171.35,2026-04-03,APPR009,,True
1102339,ACC00226,Wire In,97800.78,2026-04-03,APPR010,,True
1102340,ACC00399,Wire In,261165.44,2026-04-03,APPR008,APPR007,True
1102341,ACC00412,Wire In,892367.38,2026-04-03,APPR002,APPR009,True
1102342,ACC00892,Wire Out,38820.16,2026-04-03,APPR002,,True
1102343,ACC00111,Wire In,30286.87,2026-04-03,APPR014,,True
1102344,ACC00283,Collateral Pledge,771245.73,2026-04-03,APPR007,,True
1102345,ACC00549,Collateral Return,110109.13,2026-04-03,APPR014,,True
1102346,ACC00649,Collateral Return,107481.04,2026-04-03,APPR003,APPR007,True
1102347,ACC00859,Collateral Pledge,385431.98,2026-04-03,APPR011,APPR009,True
1102348,ACC00187,Collateral Pledge,33077.18,2026-04-03,APPR006,APPR008,True
1102349,ACC00378,Wire Out,288923.44,2026-04-03,APPR002,APPR001,True
1102350,ACC00328,Collateral Pledge,383485.26,2026-04-06,APPR008,APPR001,True
1102351,ACC00711,Collateral Return,51344.03,2026-04-06,APPR004,APPR005,True
1102352,ACC00648,Collateral Return,55188.28,2026-04-06,APPR009,,True
1102353,ACC00706,Collateral Return,30151.26,2026-04-06,APPR008,,True
1102354,ACC00817,Collateral Pledge,51493.7,2026-04-06,APPR014,,True
1102355,ACC00296,Collateral Return,290764.61,2026-04-06,APPR004,APPR013,True
1102356,ACC00468,Collateral Pledge,327991.27,2026-04-06,APPR006,APPR014,True
1102357,ACC00568,Wire In,35864.49,2026-04-06,APPR005,APPR006,True
1102358,ACC00336,Collateral Return,44192.63,2026-04-06,APPR004,APPR002,True
1102359,ACC00089,Wire Out,125572.3,2026-04-06,APPR010,,True
1102360,ACC00475,Wire In,54199.81,2026-04-06,APPR005,,True
1102361,ACC00300,Collateral Return,94724.4,2026-04-06,APPR014,,True
1102362,ACC00637,Collateral Return,372631.73,2026-04-06,APPR009,APPR010,True
1102363,ACC00415,Wire In,316289.82,2026-04-06,APPR011,APPR005,True
1102364,ACC00739,Collateral Return,92563.77,2026-04-06,APPR001,,True
1102365,ACC00576,Wire Out,73151.24,2026-04-07,APPR004,APPR002,True
1102366,ACC00391,Wire Out,70829.96,2026-04-07,APPR002,APPR013,True
1102367,ACC00238,Wire In,518958.11,2026-04-07,APPR006,APPR003,True
1102368,ACC00354,Collateral Pledge,86805.59,2026-04-07,APPR005,,True
1102369,ACC00696,Collateral Pledge,8387.29,2026-04-07,APPR008,,True
1102370,ACC00655,Collateral Return,200933.13,2026-04-07,APPR002,,True
1102371,ACC00692,Wire Out,829408.16,2026-04-07,APPR013,APPR014,True
1102372,ACC00567,Wire In,43922.88,2026-04-07,APPR009,APPR003,True
1102373,ACC00211,Wire Out,416054.63,2026-04-08,APPR007,APPR011,True
1102374,ACC00335,Collateral Return,274715.96,2026-04-08,APPR004,APPR001,True
1102375,ACC00345,Wire In,38582.69,2026-04-08,APPR010,,True
1102376,ACC00604,Collateral Pledge,203169.62,2026-04-08,APPR006,APPR001,True
1102377,ACC00595,Wire Out,63762.53,2026-04-08,APPR007,APPR003,True
1102378,ACC00891,Wire Out,95130.72,2026-04-08,APPR008,,True
1102379,ACC00130,Wire Out,134038.11,2026-04-08,APPR006,,True
1102380,ACC00761,Wire In,67475.73,2026-04-08,APPR011,,True
1102381,ACC00768,Wire In,44584.34,2026-04-08,APPR002,APPR011,True
1102382,ACC00581,Wire In,1272969.45,2026-04-08,APPR002,APPR008,True
1102383,ACC00486,Collateral Return,97073.62,2026-04-09,APPR013,,True
1102384,ACC00614,Wire Out,207269.05,2026-04-09,APPR013,,True
1102385,ACC00328,Collateral Pledge,198340.66,2026-04-09,APPR010,,True
1102386,ACC00631,Collateral Return,120602.1,2026-04-09,APPR012,,True
1102387,ACC00800,Collateral Pledge,101282.66,2026-04-09,APPR002,,True
1102388,ACC00652,Wire In,83319.16,2026-04-09,APPR010,APPR005,True
1102389,ACC00461,Collateral Pledge,214685.01,2026-04-09,APPR002,,True
1102390,ACC00142,Wire Out,22235.12,2026-04-09,APPR007,,True
1102391,ACC00712,Collateral Pledge,114331.61,2026-04-09,APPR006,APPR004,True
1102392,ACC00474,Collateral Pledge,34260.21,2026-04-09,APPR009,,True
1102393,ACC00123,Collateral Return,31390.15,2026-04-09,APPR004,APPR014,True
1102394,ACC00449,Collateral Pledge,102862.14,2026-04-09,APPR006,APPR007,True
1102395,ACC00247,Wire Out,61626.45,2026-04-09,APPR004,,True
1102396,ACC00258,Wire In,144297.06,2026-04-09,APPR006,APPR012,True
1102397,ACC00458,Wire Out,37115.44,2026-04-09,APPR007,APPR014,True
1102398,ACC00451,Collateral Return,94618.33,2026-04-09,APPR011,APPR014,True
1102399,ACC00457,Wire Out,116550.38,2026-04-09,APPR005,,True
1102400,ACC00044,Collateral Return,124514.76,2026-04-09,APPR014,APPR013,True
1102401,ACC00680,Wire Out,250411.02,2026-04-09,APPR006,APPR014,True
1102402,ACC00457,Wire In,409189.72,2026-04-09,APPR014,APPR010,True
1102403,ACC00737,Wire Out,137912.7,2026-04-09,APPR007,,True
1102404,ACC00852,Wire Out,537724.02,2026-04-09,APPR004,APPR014,True
1102405,ACC00412,Wire In,31759.06,2026-04-09,APPR004,,True
1102406,ACC00176,Wire Out,114164.17,2026-04-09,APPR007,APPR006,True
1102407,ACC00737,Collateral Return,78088.94,2026-04-10,APPR011,,True
1102408,ACC00242,Wire Out,39097.73,2026-04-10,APPR011,APPR014,True
1102409,ACC00048,Wire In,67982.51,2026-04-10,APPR006,APPR002,True
1102410,ACC00673,Collateral Return,303465.16,2026-04-10,APPR012,APPR004,True
1102411,ACC00321,Collateral Return,143600.59,2026-04-10,APPR010,APPR014,True
1102412,ACC00526,Collateral Pledge,111900.23,2026-04-10,APPR005,APPR008,True
