case_id,client_id,client_risk_rating,last_review_date,next_due_date,review_completed_date,status,documents_complete,is_open,days_late
701674,CLI00477,Low,2025-08-31,2026-09-01,2026-09-17,Completed-Late,True,False,16.0
701675,CLI02965,Low,2025-08-31,2026-09-03,2026-08-31,Completed-OnTime,True,False,0.0
701676,CLI03470,Low,2025-08-31,2026-09-04,2026-09-03,Completed-OnTime,True,False,0.0
701677,CLI00773,Low,2025-08-31,2026-08-31,2026-08-27,Completed-OnTime,True,False,0.0
701678,CLI01337,Low,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701679,CLI02268,Medium,2025-08-31,2026-08-31,2026-08-29,Completed-OnTime,True,False,0.0
701680,CLI02781,Medium,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701681,CLI03327,Medium,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701682,CLI01962,High,2025-08-31,2026-09-04,2026-08-31,Completed-OnTime,True,False,0.0
701683,CLI00212,Low,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701684,CLI00722,Medium,2025-08-31,2026-09-02,2026-10-04,Completed-Late,True,False,32.0
701685,CLI03390,Medium,2025-08-31,2026-09-04,2026-09-03,Completed-OnTime,True,False,0.0
701686,CLI03616,Medium,2025-08-31,2026-09-01,2026-08-29,Completed-OnTime,False,False,0.0
701687,CLI01355,High,2025-08-31,2026-09-03,2026-08-31,Completed-OnTime,True,False,0.0
701688,CLI00310,Low,2025-08-31,2026-09-04,2026-10-17,Completed-Late,True,False,43.0
701689,CLI01141,Low,2025-08-31,2026-09-01,2026-08-31,Completed-OnTime,True,False,0.0
701690,CLI02816,Low,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,False,False,0.0
701691,CLI02493,Low,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701692,CLI03017,Medium,2025-08-31,2026-09-04,2026-09-03,Completed-OnTime,True,False,0.0
701693,CLI01142,Low,2025-08-31,2026-08-31,2026-09-12,Completed-Late,True,False,12.0
701694,CLI01009,Low,2025-08-31,2026-09-04,2026-10-03,Completed-Late,True,False,29.0
701695,CLI02872,Medium,2025-08-31,2026-09-02,2026-09-01,Completed-OnTime,True,False,0.0
701696,CLI00656,Low,2025-08-31,2026-09-02,2026-10-10,Completed-Late,True,False,38.0
701697,CLI00135,Low,2025-08-31,2026-09-02,2026-09-01,Completed-OnTime,True,False,0.0
701698,CLI02818,Medium,2025-08-31,2026-09-02,2026-08-28,Completed-OnTime,True,False,0.0
701699,CLI03314,Medium,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701700,CLI02209,Low,2025-08-31,2026-09-02,2026-10-03,Completed-Late,True,False,31.0
701701,CLI03605,Low,2025-08-31,2026-09-04,2026-09-10,Completed-Late,True,False,6.0
701702,CLI00398,Low,2025-08-31,2026-09-01,2026-08-27,Completed-OnTime,True,False,0.0
701703,CLI02860,Low,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701704,CLI03119,High,2025-08-31,2026-09-01,2026-08-29,Completed-OnTime,True,False,0.0
701705,CLI01325,Medium,2025-08-31,2026-09-04,2026-09-12,Completed-Late,True,False,8.0
701706,CLI02567,High,2025-08-31,2026-09-01,2026-08-31,Completed-OnTime,True,False,0.0
701707,CLI00709,Low,2025-08-31,2026-09-04,,Open,True,True,
701708,CLI01204,Low,2025-08-31,2026-08-31,2026-10-06,Completed-Late,True,False,36.0
701709,CLI00013,Low,2025-08-31,2026-09-01,2026-09-01,Completed-OnTime,True,False,0.0
701710,CLI01810,Medium,2025-08-31,2026-09-01,2026-08-29,Completed-OnTime,True,False,0.0
701711,CLI00358,Medium,2025-08-31,2026-09-02,2026-09-02,Completed-OnTime,True,False,0.0
701712,CLI00548,Low,2025-08-31,2026-09-04,2026-09-03,Completed-OnTime,True,False,0.0
701713,CLI00026,Medium,2025-08-31,2026-09-04,2026-09-01,Completed-OnTime,True,False,0.0
701714,CLI03610,Medium,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701715,CLI01668,Low,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,True,False,0.0
701716,CLI00072,Medium,2025-08-31,2026-09-03,2026-08-29,Completed-OnTime,True,False,0.0
701717,CLI00908,Low,2025-08-31,2026-09-01,2026-09-17,Completed-Late,True,False,16.0
701718,CLI00858,High,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,True,False,0.0
701719,CLI03306,Low,2025-08-31,2026-09-02,2026-09-02,Completed-OnTime,True,False,0.0
701720,CLI03447,Low,2025-08-31,2026-09-02,2026-08-30,Completed-OnTime,True,False,0.0
701721,CLI00388,High,2025-08-31,2026-09-04,2026-09-01,Completed-OnTime,True,False,0.0
701722,CLI03373,Low,2025-08-31,2026-09-04,2026-09-04,Completed-OnTime,True,False,0.0
701723,CLI00859,Low,2025-08-31,2026-08-31,2026-08-26,Completed-OnTime,True,False,0.0
701724,CLI03018,High,2025-08-31,2026-09-04,2026-09-02,Completed-OnTime,True,False,0.0
701725,CLI03504,Low,2025-08-31,2026-09-03,2026-09-08,Completed-Late,True,False,5.0
701726,CLI00889,Low,2025-08-31,2026-08-31,2026-08-26,Completed-OnTime,True,False,0.0
701727,CLI00081,Low,2025-08-31,2026-08-31,2026-08-26,Completed-OnTime,True,False,0.0
701728,CLI02933,Low,2025-08-31,2026-08-31,2026-08-27,Completed-OnTime,True,False,0.0
701729,CLI01184,Low,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701730,CLI00637,Medium,2025-08-31,2026-09-01,2026-08-31,Completed-OnTime,True,False,0.0
701731,CLI00113,Low,2025-08-31,2026-09-03,2026-08-29,Completed-OnTime,True,False,0.0
701732,CLI01833,Low,2025-08-31,2026-09-02,2026-09-02,Completed-OnTime,True,False,0.0
701733,CLI01275,Low,2025-08-31,2026-09-01,2026-09-19,Completed-Late,True,False,18.0
701734,CLI03172,Low,2025-08-31,2026-08-31,2026-09-08,Completed-Late,True,False,8.0
701735,CLI01126,Medium,2025-08-31,2026-09-03,2026-08-31,Completed-OnTime,True,False,0.0
701736,CLI03849,Medium,2025-08-31,2026-09-04,2026-08-31,Completed-OnTime,True,False,0.0
701737,CLI01241,High,2025-08-31,2026-08-31,2026-10-11,Completed-Late,True,False,41.0
701738,CLI03338,Medium,2025-08-31,2026-09-01,2026-08-27,Completed-OnTime,True,False,0.0
701739,CLI00577,Low,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701740,CLI01252,Low,2025-08-31,2026-09-02,2026-09-02,Completed-OnTime,True,False,0.0
701741,CLI00236,Low,2025-08-31,2026-09-02,2026-08-29,Completed-OnTime,True,False,0.0
701742,CLI00772,Low,2025-08-31,2026-09-03,2026-08-30,Completed-OnTime,True,False,0.0
701743,CLI03306,Low,2025-08-31,2026-09-04,2026-08-31,Completed-OnTime,True,False,0.0
701744,CLI02885,Medium,2025-08-31,2026-09-03,2026-08-29,Completed-OnTime,True,False,0.0
701745,CLI02784,Low,2025-08-31,2026-09-04,2026-08-31,Completed-OnTime,True,False,0.0
701746,CLI00651,Low,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,True,False,0.0
701747,CLI00484,Low,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701748,CLI01303,Medium,2025-08-31,2026-09-03,2026-08-30,Completed-OnTime,True,False,0.0
701749,CLI00969,Medium,2025-08-31,2026-09-04,2026-09-01,Completed-OnTime,True,False,0.0
701750,CLI02271,Low,2025-08-31,2026-09-01,2026-08-27,Completed-OnTime,True,False,0.0
701751,CLI00596,High,2025-08-31,2026-09-03,2026-09-03,Completed-OnTime,True,False,0.0
701752,CLI00561,Low,2025-08-31,2026-09-04,2026-08-31,Completed-OnTime,False,False,0.0
701753,CLI02593,Medium,2025-08-31,2026-09-03,2026-09-30,Completed-Late,True,False,27.0
701754,CLI02275,Medium,2025-08-31,2026-09-02,2026-09-29,Completed-Late,True,False,27.0
701755,CLI00938,High,2025-08-31,2026-09-03,2026-09-02,Completed-OnTime,True,False,0.0
701756,CLI01519,Low,2025-08-31,2026-09-04,2026-09-02,Completed-OnTime,True,False,0.0
701757,CLI01404,Low,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701758,CLI03225,Low,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,True,False,0.0
701759,CLI03822,High,2025-08-31,2026-09-02,2026-09-27,Completed-Late,True,False,25.0
701760,CLI02991,Low,2025-08-31,2026-09-04,2026-09-12,Completed-Late,True,False,8.0
701761,CLI02130,Medium,2025-08-31,2026-09-01,2026-09-11,Completed-Late,True,False,10.0
701762,CLI03463,Medium,2025-08-31,2026-09-02,2026-08-29,Completed-OnTime,True,False,0.0
701763,CLI03087,Low,2025-08-31,2026-09-01,2026-08-29,Completed-OnTime,True,False,0.0
701764,CLI00056,Medium,2025-08-31,2026-09-03,2026-09-02,Completed-OnTime,True,False,0.0
701765,CLI02320,Low,2025-08-31,2026-09-04,2026-10-14,Completed-Late,True,False,40.0
701766,CLI02032,Low,2025-08-31,2026-09-03,2026-08-31,Completed-OnTime,True,False,0.0
701767,CLI00734,High,2025-08-31,2026-09-02,2026-09-01,Completed-OnTime,True,False,0.0
701768,CLI00733,Medium,2025-08-31,2026-09-03,,Open,True,True,
701769,CLI00984,Low,2025-08-31,2026-09-01,2026-09-19,Completed-Late,True,False,18.0
701770,CLI02842,Low,2025-08-31,2026-09-03,2026-08-30,Completed-OnTime,True,False,0.0
701771,CLI02295,Medium,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701772,CLI00994,Low,2025-08-31,2026-09-04,2026-09-02,Completed-OnTime,True,False,0.0
701773,CLI00395,High,2025-08-31,2026-09-04,2026-10-07,Completed-Late,True,False,33.0
701774,CLI02072,Medium,2025-08-31,2026-09-03,2026-10-07,Completed-Late,True,False,34.0
701775,CLI01043,High,2025-08-31,2026-09-01,2026-09-25,Completed-Late,True,False,24.0
701776,CLI00416,High,2025-08-31,2026-09-02,2026-08-31,Completed-OnTime,True,False,0.0
701777,CLI02049,Medium,2025-08-31,2026-08-31,2026-08-27,Completed-OnTime,True,False,0.0
701778,CLI02493,Medium,2025-08-31,2026-09-03,2026-10-05,Completed-Late,True,False,32.0
701779,CLI01581,High,2025-08-31,2026-09-02,2026-08-28,Completed-OnTime,True,False,0.0
701780,CLI03759,Medium,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701781,CLI00396,Medium,2025-08-31,2026-09-03,2026-09-03,Completed-OnTime,True,False,0.0
701782,CLI00745,Medium,2025-08-31,2026-09-02,2026-08-28,Completed-OnTime,True,False,0.0
701783,CLI03628,Low,2025-08-31,2026-09-01,2026-08-28,Completed-OnTime,True,False,0.0
701784,CLI01283,Medium,2025-08-31,2026-08-31,2026-09-21,Completed-Late,True,False,21.0
701785,CLI02694,Low,2025-08-31,2026-08-31,2026-10-14,Completed-Late,True,False,44.0
701786,CLI01918,Medium,2025-08-31,2026-09-03,2026-10-12,Completed-Late,True,False,39.0
701787,CLI02211,Low,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,True,False,0.0
701788,CLI02109,High,2025-08-31,2026-09-04,2026-09-02,Completed-OnTime,True,False,0.0
701789,CLI00072,Low,2025-08-31,2026-09-02,2026-09-02,Completed-OnTime,True,False,0.0
701790,CLI01406,Low,2025-08-31,2026-09-03,2026-08-30,Completed-OnTime,True,False,0.0
701791,CLI00082,Low,2025-08-31,2026-09-04,2026-09-02,Completed-OnTime,True,False,0.0
701792,CLI00557,Medium,2025-08-31,2026-09-04,2026-08-30,Completed-OnTime,False,False,0.0
701793,CLI01805,Medium,2025-08-31,2026-09-03,2026-09-08,Completed-Late,True,False,5.0
701794,CLI03401,Low,2025-08-31,2026-09-01,2026-10-04,Completed-Late,True,False,33.0
701795,CLI01639,Low,2025-08-31,2026-09-01,2026-08-30,Completed-OnTime,True,False,0.0
701796,CLI00261,Low,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701797,CLI02831,Low,2025-08-31,2026-08-31,2026-09-27,Completed-Late,True,False,27.0
701798,CLI01591,Low,2025-08-31,2026-09-03,2026-09-23,Completed-Late,True,False,20.0
701799,CLI01128,Medium,2025-08-31,2026-09-03,2026-09-28,Completed-Late,True,False,25.0
701800,CLI03823,Medium,2025-08-31,2026-09-03,2026-08-30,Completed-OnTime,True,False,0.0
